EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM570,36,36-45,No,Non-Travel,1434.0,Sales,8.0,4.0,Life Sciences,1.0,789.0,1.0,Male,76.0,2.0,3.0,Sales Executive,1.0,Single,7587.0,5k-10k,14229.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,1,3.0,10.0,7,0.0,9.0
RM594,36,36-45,No,Travel_Rarely,676.0,Research & Development,1.0,3.0,Other,1.0,823.0,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,5k-10k,23361.0,0.0,Y,No,15.0,3.0,1.0,80.0,1.0,10.0,2,3.0,9.0,7,0.0,5.0
RM600,36,36-45,No,Travel_Rarely,1041.0,Human Resources,13.0,3.0,Human Resources,1.0,829.0,3.0,Male,36.0,3.0,1.0,Human Resources,2.0,Married,2143.0,Upto 5k,25527.0,4.0,Y,No,13.0,3.0,2.0,80.0,1.0,8.0,2,3.0,5.0,2,0.0,4.0
RM622,36,36-45,No,Travel_Rarely,928.0,Sales,1.0,2.0,Life Sciences,1.0,857.0,2.0,Male,56.0,3.0,2.0,Sales Executive,4.0,Married,6201.0,5k-10k,2823.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,1.0,18.0,1,2.0,18.0,14,4.0,11.0
RM634,36,36-45,No,Travel_Rarely,1278.0,Human Resources,8.0,3.0,Life Sciences,1.0,878.0,1.0,Male,77.0,2.0,1.0,Human Resources,1.0,Married,2342.0,Upto 5k,8635.0,0.0,Y,No,21.0,4.0,3.0,80.0,0.0,6.0,3,3.0,5.0,4,0.0,3.0
RM665,36,36-45,No,Travel_Rarely,1425.0,Research & Development,14.0,1.0,Life Sciences,1.0,924.0,3.0,Male,68.0,3.0,2.0,Healthcare Representative,2.7244414353419093,Married,6586.0,5k-10k,4821.0,0.0,Y,Yes,17.0,3.0,1.0,80.0,1.0,17.0,2,2.0,16.0,8,4.0,11.0
RM681,36,36-45,No,Travel_Rarely,188.0,Research & Development,7.0,4.0,Other,1.0,949.0,2.0,Male,65.0,3.0,1.0,Research Scientist,4.0,Single,4678.0,Upto 5k,23293.0,2.0,Y,No,18.0,3.0,3.0,80.0,0.0,8.0,6,3.0,6.0,2,0.0,1.0
RM688,36,36-45,No,Travel_Rarely,938.0,Research & Development,2.0,4.0,Medical,1.0,958.0,3.0,Male,79.0,3.0,1.0,Laboratory Technician,3.0,Single,2519.0,Upto 5k,12287.0,4.0,Y,No,21.0,4.0,3.0,80.0,0.0,16.0,6,3.0,11.0,8,3.0,9.0
RM694,36,36-45,Yes,Travel_Rarely,530.0,Sales,3.0,1.0,Life Sciences,1.0,967.0,3.0,Male,51.0,2.0,3.0,Sales Executive,4.0,Married,10325.0,10k-15k,5518.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,1.0,16.0,6,3.0,16.0,7,3.0,7.0
RM709,36,36-45,No,Non-Travel,1229.0,Sales,8.0,4.0,Technical Degree,1.0,990.0,1.0,Male,84.0,3.0,2.0,Sales Executive,4.0,Divorced,5079.0,5k-10k,25952.0,4.0,Y,No,13.0,3.0,4.0,80.0,2.0,12.0,3,3.0,7.0,7,0.0,7.0
RM753,36,36-45,Yes,Travel_Rarely,885.0,Research & Development,16.0,4.0,Life Sciences,1.0,1042.0,3.0,Female,43.0,4.0,1.0,Laboratory Technician,1.0,Single,2743.0,Upto 5k,8269.0,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,18.0,1,3.0,17.0,13,15.0,14.0
RM762,36,36-45,Yes,Travel_Rarely,660.0,Research & Development,15.0,3.0,Other,1.0,1052.0,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,Upto 5k,7858.0,7.0,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,3,2.0,1.0,0,0.0,4.112050739957716
RM774,36,36-45,No,Travel_Rarely,796.0,Research & Development,12.0,5.0,Medical,1.0,1073.0,4.0,Female,51.0,2.0,3.0,Manufacturing Director,4.0,Single,8858.0,5k-10k,15669.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,15.0,2,2.0,14.0,8,7.0,8.0
RM818,36,36-45,No,Non-Travel,217.0,Research & Development,18.0,4.0,Life Sciences,1.0,1133.0,1.0,Male,78.0,3.0,2.0,Manufacturing Director,4.0,Single,7779.0,5k-10k,23238.0,2.0,Y,No,20.0,4.0,1.0,80.0,0.0,18.0,0,3.0,11.0,9,0.0,9.0
RM874,36,36-45,No,Travel_Rarely,917.0,Research & Development,6.0,4.0,Life Sciences,1.0,1221.0,3.0,Male,60.0,1.0,1.0,Laboratory Technician,3.0,Divorced,2741.0,Upto 5k,6865.0,1.0,Y,No,14.0,3.0,3.0,80.0,1.0,7.0,4,3.0,7.0,7,1.0,7.0
RM883,36,36-45,No,Travel_Rarely,363.0,Research & Development,1.0,3.0,Technical Degree,1.0,1237.0,3.0,Female,77.0,1.0,3.0,Manufacturing Director,1.0,Divorced,10252.0,10k-15k,4235.0,2.0,Y,Yes,21.0,4.0,3.0,80.0,1.0,17.0,2,3.0,7.0,7,7.0,7.0
RM901,36,36-45,No,Travel_Frequently,469.0,Research & Development,3.0,3.0,Technical Degree,1.0,1257.0,3.0,Male,46.0,3.0,1.0,Research Scientist,2.0,Married,3692.0,Upto 5k,9256.0,1.0,Y,No,12.0,3.0,3.0,80.0,0.0,12.0,2,2.0,11.0,10,0.0,7.0
RM928,36,36-45,No,Travel_Rarely,429.0,Research & Development,2.0,4.0,Life Sciences,1.0,1294.0,2.7242547425474255,Female,53.0,3.0,2.0,Manufacturing Director,2.0,Single,5410.0,5k-10k,2323.0,9.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,18.0,2,3.0,16.0,14,5.0,12.0
RM943,36,36-45,No,Travel_Rarely,325.0,Research & Development,10.0,Unknown,Technical Degree,1.0,1312.0,4.0,Female,63.0,3.0,3.0,Healthcare Representative,3.0,Married,7094.0,5k-10k,5747.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,10.0,0,3.0,7.0,7,1.0,7.0
RM969,36,36-45,No,Travel_Frequently,607.0,Sales,7.0,3.0,Marketing,1.0,1362.0,1.0,Female,83.0,4.0,2.0,Sales Executive,1.0,Married,4639.0,Upto 5k,2261.0,2.0,Y,No,16.0,3.0,4.0,80.0,1.0,17.0,2,2.0,15.0,7,6.0,13.0
RM1012,36,36-45,No,Travel_Rarely,1174.0,Sales,3.0,4.0,Marketing,1.0,1425.0,1.0,Female,99.0,3.0,2.0,Sales Executive,2.0,Single,9278.0,5k-10k,20763.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,15.0,3,3.0,5.0,4,0.0,1.0
RM1019,36,36-45,No,Travel_Rarely,172.0,Research & Development,4.0,4.0,Life Sciences,1.0,1435.0,1.0,Male,37.0,2.0,2.0,Laboratory Technician,4.0,Single,5810.0,5k-10k,22604.0,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,10.0,2,2.0,10.0,4,1.0,8.0
RM1020,36,36-45,No,Travel_Rarely,329.0,Sales,16.0,4.0,Marketing,1.0,1436.0,3.0,Female,98.0,2.0,2.0,Sales Executive,1.0,Married,5647.0,5k-10k,13494.0,4.0,Y,No,13.0,3.0,1.0,80.0,2.0,11.0,3,2.0,3.0,2,0.0,2.0
RM1103,36,36-45,No,Travel_Rarely,1157.0,Sales,2.0,4.0,Life Sciences,1.0,1556.0,3.0,Male,70.0,3.0,1.0,Sales Representative,4.0,Single,2644.0,Upto 5k,17001.0,3.0,Y,Yes,21.0,4.0,4.0,80.0,0.0,7.0,3,2.0,3.0,2,1.0,2.0
RM1122,36,36-45,No,Travel_Rarely,884.0,Sales,1.0,4.0,Life Sciences,1.0,1585.0,2.0,Female,73.0,3.0,2.0,Sales Executive,3.0,Single,6815.0,5k-10k,21447.0,6.0,Y,No,13.0,3.0,1.0,80.0,0.0,15.0,5,3.0,1.0,0,0.0,0.0
RM1129,36,36-45,No,Travel_Frequently,1302.0,Research & Development,6.0,4.0,Life Sciences,1.0,1594.0,1.0,Male,80.0,4.0,2.0,Laboratory Technician,1.0,Married,5562.0,5k-10k,19711.0,3.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,9.0,3,3.0,3.0,2,0.0,2.0
RM1146,36,36-45,No,Travel_Rarely,559.0,Research & Development,12.0,4.0,Life Sciences,1.0,1614.0,3.0,Female,76.0,3.0,2.0,Manufacturing Director,3.0,Married,4663.0,Upto 5k,12421.0,9.0,Y,Yes,12.0,3.0,2.0,80.0,2.0,7.0,2,3.0,3.0,2,1.0,1.0
RM1174,36,36-45,No,Travel_Rarely,711.0,Research & Development,5.0,4.0,Life Sciences,1.0,1651.0,2.0,Female,42.0,3.0,3.0,Healthcare Representative,1.0,Married,8008.0,5k-10k,22792.0,4.0,Y,No,12.0,3.0,3.0,80.0,2.0,9.0,6,3.0,3.0,2,0.0,2.0
RM1181,36,36-45,No,Travel_Rarely,311.0,Research & Development,7.0,3.0,Life Sciences,1.0,1659.0,1.0,Male,77.0,3.0,1.0,Laboratory Technician,2.0,Single,2013.0,Upto 5k,10950.0,2.0,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,4,3.0,4.0,3,1.0,3.0
RM1183,36,36-45,No,Non-Travel,894.0,Research & Development,1.0,4.0,Medical,1.0,1662.0,4.0,Female,33.0,2.0,2.0,Manufacturing Director,3.0,Married,4374.0,Upto 5k,15411.0,0.0,Y,No,15.0,3.0,3.0,80.0,0.0,4.0,6,3.0,3.0,2,1.0,2.0
RM1184,36,36-45,No,Travel_Rarely,1040.0,Research & Development,3.0,2.0,Life Sciences,1.0,1664.0,4.0,Male,79.0,4.0,2.0,Healthcare Representative,1.0,Divorced,6842.0,5k-10k,26308.0,6.0,Y,No,20.0,4.0,1.0,80.0,1.0,13.0,3,3.0,5.0,4,0.0,4.0
RM1200,36,36-45,No,Travel_Rarely,1351.0,Research & Development,26.0,4.0,Life Sciences,1.0,1682.0,1.0,Male,80.0,3.0,2.0,Healthcare Representative,3.0,Married,5347.0,5k-10k,7419.0,6.0,Y,No,14.0,3.0,2.0,80.0,2.0,10.0,2,2.0,3.0,2,0.0,2.0
RM1221,36,36-45,No,Travel_Rarely,530.0,Sales,2.0,4.0,Life Sciences,1.0,1710.0,3.0,Female,51.0,3.0,2.0,Sales Representative,4.0,Single,4502.0,Upto 5k,7439.0,3.0,Y,No,15.0,3.0,3.0,80.0,0.0,17.0,2,2.0,13.0,7,6.0,7.0
RM1237,36,36-45,Yes,Travel_Rarely,1456.0,Sales,13.0,5.0,Marketing,1.0,1733.0,2.0,Male,96.0,2.0,2.0,Sales Executive,1.0,Divorced,6134.0,5k-10k,8658.0,5.0,Y,Yes,13.0,3.0,2.0,80.0,3.0,16.0,3,3.0,2.0,2,2.0,4.112050739957716
RM1279,36,36-45,No,Travel_Rarely,1383.0,Research & Development,10.0,3.0,Life Sciences,1.0,1790.0,4.0,Male,90.0,3.0,3.0,Healthcare Representative,1.0,Married,8321.0,5k-10k,25949.0,7.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,15.0,1,3.0,12.0,8,5.0,7.0
RM1316,36,36-45,No,Travel_Rarely,430.0,Research & Development,2.0,4.0,Other,1.0,1847.0,4.0,Female,73.0,3.0,2.0,Research Scientist,2.0,Married,6962.0,5k-10k,19573.0,4.0,Y,Yes,22.0,4.0,4.0,80.0,1.0,15.0,2,3.0,1.0,0,0.0,0.0
RM1341,36,36-45,No,Travel_Rarely,1266.0,Sales,10.0,4.0,Technical Degree,1.0,1880.0,2.0,Female,63.0,2.0,2.0,Sales Executive,3.0,Married,5673.0,5k-10k,6060.0,1.0,Y,Yes,13.0,3.0,1.0,80.0,1.0,10.0,4,3.0,10.0,9,1.0,7.0
RM1348,36,36-45,No,Travel_Frequently,1213.0,Human Resources,2.0,1.0,Human Resources,1.0,1890.0,2.0,Male,94.0,2.0,2.0,Human Resources,4.0,Single,3886.0,Upto 5k,4223.0,1.0,Y,No,21.0,4.0,4.0,80.0,0.0,10.0,2,2.0,10.0,1,0.0,8.0
RM1356,36,36-45,No,Travel_Rarely,335.0,Sales,17.0,2.0,Marketing,1.0,1908.0,3.0,Male,33.0,2.0,2.0,Sales Executive,2.0,Married,5507.0,5k-10k,16822.0,2.0,Y,No,16.0,3.0,3.0,80.0,2.0,12.0,1,1.0,4.0,2,1.0,3.0
RM1384,36,36-45,No,Non-Travel,1351.0,Research & Development,9.0,4.0,Life Sciences,1.0,1949.0,1.0,Male,66.0,4.0,1.0,Laboratory Technician,2.0,Married,2810.0,Upto 5k,9238.0,1.0,Y,No,22.0,4.0,2.0,80.0,0.0,5.0,3,3.0,5.0,4,0.0,2.0
RM1440,36,36-45,No,Travel_Rarely,557.0,Sales,3.0,3.0,Medical,1.0,2024.0,1.0,Female,94.0,2.0,3.0,Sales Executive,4.0,Married,7644.0,5k-10k,12695.0,0.0,Y,No,19.0,3.0,3.0,80.0,2.0,10.0,2,3.0,9.0,7,3.0,4.0
RM1441,36,36-45,No,Travel_Frequently,688.0,Research & Development,4.0,2.0,Life Sciences,1.0,2025.0,4.0,Female,97.0,3.0,2.0,Manufacturing Director,2.0,Divorced,5131.0,5k-10k,9192.0,7.0,Y,No,13.0,3.0,2.0,80.0,3.0,18.0,3,3.0,4.0,2,0.0,2.0
RM1448,36,36-45,No,Non-Travel,301.0,Sales,15.0,4.0,Marketing,1.0,2036.0,4.0,Male,88.0,1.0,2.0,Sales Executive,4.0,Divorced,5406.0,5k-10k,10436.0,1.0,Y,No,24.0,4.0,1.0,80.0,1.0,15.0,4,2.0,15.0,12,11.0,11.0
RM1454,36,36-45,No,Travel_Rarely,1120.0,Sales,11.0,4.0,Marketing,1.0,2045.0,2.0,Female,100.0,2.0,2.0,Sales Executive,4.0,Married,6652.0,5k-10k,14369.0,4.0,Y,No,13.0,3.0,1.0,80.0,1.0,8.0,2,2.0,6.0,3,0.0,0.0
RM1466,36,36-45,No,Travel_Frequently,884.0,Research & Development,23.0,2.0,Medical,1.0,2061.0,3.0,Male,41.0,4.0,2.0,Laboratory Technician,4.0,Married,2571.0,Upto 5k,12290.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,17.0,3,3.0,5.0,2,0.0,3.0
RM1466,36,36-45,No,Travel_Frequently,884.0,Research & Development,23.0,2.0,Medical,1.0,2061.0,3.0,Male,41.0,4.0,2.0,Laboratory Technician,4.0,Married,2571.0,Upto 5k,12290.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,17.0,3,3.0,5.0,2,0.0,2.0
RM003,37,36-45,Yes,Travel_Rarely,1373.0,Research & Development,2.0,2.0,Other,1.0,4.0,4.0,Male,92.0,2.0,1.0,Laboratory Technician,3.0,Single,2090.0,Upto 5k,2396.0,6.0,Y,Yes,15.0,3.0,2.0,80.0,0.0,7.0,3,3.0,0.0,0,0.0,0.0
RM048,37,36-45,No,Travel_Rarely,408.0,Research & Development,19.0,2.0,Life Sciences,1.0,61.0,2.0,Male,73.0,3.0,1.0,Research Scientist,2.0,Married,3022.0,Upto 5k,10227.0,4.0,Y,No,21.0,4.0,2.709939148073022,80.0,0.0,8.0,1,3.0,1.0,0,0.0,0.0
RM060,37,36-45,No,Travel_Rarely,1115.0,Research & Development,1.0,4.0,Life Sciences,1.0,77.0,1.0,Male,51.0,2.0,2.0,Manufacturing Director,3.0,Divorced,5993.0,5k-10k,2689.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,7.0,2,4.0,7.0,5,0.0,7.0
RM079,37,36-45,No,Travel_Rarely,397.0,Research & Development,7.0,4.0,Medical,1.0,102.0,1.0,Male,30.0,3.0,3.0,Research Director,3.0,Single,13664.0,10k-15k,25258.0,4.0,Y,No,13.0,3.0,1.0,80.0,0.0,16.0,3,4.0,5.0,2,0.0,2.0
RM101,37,36-45,Yes,Travel_Rarely,807.0,Human Resources,6.0,4.0,Human Resources,1.0,133.0,3.0,Male,63.0,3.0,1.0,Human Resources,1.0,Divorced,2073.0,Upto 5k,23648.0,4.0,Y,Yes,22.0,4.0,4.0,80.0,0.0,7.0,3,3.0,3.0,2,0.0,2.0
RM105,37,36-45,No,Non-Travel,1040.0,Research & Development,2.0,2.0,Life Sciences,1.0,139.0,3.0,Male,100.0,2.0,2.0,Healthcare Representative,4.0,Divorced,5163.0,5k-10k,15850.0,5.0,Y,No,14.0,3.0,4.0,80.0,1.0,17.0,2,4.0,1.0,0,0.0,0.0
RM116,37,36-45,No,Travel_Rarely,1189.0,Sales,3.0,3.0,Life Sciences,1.0,152.0,3.0,Male,87.0,3.0,3.0,Sales Executive,4.0,Single,7428.0,5k-10k,14506.0,2.0,Y,No,12.0,3.0,1.0,80.0,0.0,12.0,3,3.0,5.0,3,1.0,3.0
RM196,37,36-45,No,Travel_Rarely,290.0,Research & Development,21.0,3.0,Life Sciences,1.0,267.0,2.0,Male,65.0,4.0,1.0,Research Scientist,1.0,Married,3564.0,Upto 5k,22977.0,1.0,Y,Yes,12.0,3.0,1.0,80.0,1.0,8.0,3,2.0,8.0,7,1.0,7.0
RM223,37,36-45,No,Travel_Frequently,663.0,Research & Development,11.0,3.0,Other,1.0,306.0,2.0,Male,47.0,3.0,3.0,Research Director,4.0,Divorced,12185.0,10k-15k,10056.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,3.0,10.0,1,3.0,10.0,8,0.0,7.0
RM227,37,36-45,No,Travel_Frequently,319.0,Sales,4.0,4.0,Marketing,1.0,311.0,1.0,Male,41.0,3.0,1.0,Sales Representative,4.0,Divorced,2793.0,Upto 5k,2539.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,13.0,2,3.0,9.0,8,5.0,8.0
RM249,37,36-45,No,Travel_Rarely,1017.0,Research & Development,1.0,2.0,Medical,1.0,340.0,3.0,Female,83.0,2.0,1.0,Research Scientist,1.0,Married,3920.0,Upto 5k,18697.0,2.0,Y,No,14.0,3.0,1.0,80.0,1.0,17.0,2,2.0,3.0,1,0.0,4.112050739957716
RM251,37,36-45,Yes,Travel_Frequently,504.0,Research & Development,10.0,3.0,Medical,1.0,342.0,1.0,Male,61.0,2.7288135593220337,3.0,Manufacturing Director,3.0,Divorced,10048.0,10k-15k,22573.0,6.0,Y,No,11.0,3.0,2.0,80.0,2.0,17.0,5,3.0,1.0,0,0.0,4.112050739957716
RM274,37,36-45,No,Travel_Rarely,228.0,Sales,6.0,4.0,Medical,1.0,378.0,3.0,Male,98.0,3.0,2.0,Sales Executive,4.0,Married,6502.0,5k-10k,22825.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,7.0,5,4.0,5.0,4,0.0,1.0
RM276,37,36-45,No,Non-Travel,728.0,Research & Development,1.0,4.0,Medical,1.0,380.0,1.0,Female,80.0,3.0,3.0,Research Director,4.0,Divorced,13603.0,10k-15k,11677.0,2.0,Y,Yes,18.0,3.0,1.0,80.0,2.0,15.0,2,3.0,5.0,2,0.0,2.0
RM286,37,36-45,No,Travel_Rarely,1372.0,Research & Development,1.0,3.0,Life Sciences,1.0,391.0,4.0,Female,42.0,3.0,1.0,Research Scientist,4.0,Single,2115.0,Upto 5k,15881.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,17.0,3,3.0,17.0,12,5.0,7.0
RM295,37,36-45,No,Travel_Frequently,889.0,Research & Development,9.0,3.0,Medical,1.0,403.0,2.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Married,2326.0,Upto 5k,11411.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,4.0,3,2.0,4.0,2,1.0,2.0
RM341,37,36-45,No,Travel_Rarely,1192.0,Research & Development,5.0,2.0,Medical,1.0,460.0,4.0,Male,61.0,3.0,2.0,Manufacturing Director,4.0,Divorced,6347.0,5k-10k,23177.0,7.0,Y,No,16.0,3.0,3.0,80.0,2.0,8.0,2,2.0,6.0,2,0.0,4.0
RM354,37,36-45,No,Travel_Rarely,1319.0,Research & Development,6.0,3.0,Medical,1.0,474.0,3.0,Male,51.0,4.0,2.0,Research Scientist,1.0,Divorced,5974.0,5k-10k,17001.0,4.0,Y,Yes,13.0,3.0,1.0,80.0,2.0,13.0,2,3.0,7.0,7,6.0,7.0
RM365,37,36-45,No,Travel_Rarely,921.0,Research & Development,10.0,3.0,Medical,1.0,486.0,3.0,Female,98.0,3.0,1.0,Laboratory Technician,1.0,Married,3452.0,Upto 5k,17663.0,6.0,Y,No,20.0,4.0,2.0,80.0,1.0,17.0,3,3.0,5.0,4,0.0,3.0
RM387,37,36-45,No,Travel_Rarely,1107.0,Research & Development,14.0,3.0,Life Sciences,1.0,515.0,4.0,Female,95.0,3.0,1.0,Laboratory Technician,1.0,Divorced,3034.0,Upto 5k,26914.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,18.0,2,2.0,18.0,7,12.0,17.0
RM390,37,36-45,No,Travel_Rarely,1305.0,Research & Development,10.0,4.0,Life Sciences,1.0,518.0,3.0,Male,49.0,3.0,2.0,Manufacturing Director,2.0,Single,4197.0,Upto 5k,21123.0,2.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,18.0,2,2.0,1.0,0,0.0,1.0
RM399,37,36-45,No,Non-Travel,1063.0,Research & Development,25.0,5.0,Medical,1.0,529.0,2.0,Female,72.0,3.0,2.0,Research Scientist,3.0,Married,4449.0,Upto 5k,23866.0,3.0,Y,Yes,15.0,3.0,1.0,80.0,2.0,15.0,2,3.0,13.0,11,10.0,7.0
RM465,37,36-45,No,Travel_Rarely,799.0,Research & Development,1.0,3.0,Technical Degree,1.0,623.0,2.0,Female,59.0,3.0,3.0,Manufacturing Director,4.0,Single,7491.0,5k-10k,23848.0,4.0,Y,No,17.0,3.0,4.0,80.0,0.0,12.0,3,4.0,6.0,5,1.0,2.0
RM468,37,36-45,No,Non-Travel,142.0,Sales,9.0,4.0,Medical,1.0,626.0,1.0,Male,69.0,3.0,3.0,Sales Executive,2.0,Divorced,8834.0,5k-10k,24666.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,6,3.0,9.0,5,7.0,7.0
RM473,37,36-45,No,Travel_Rarely,446.0,Research & Development,1.0,4.0,Life Sciences,1.0,635.0,2.0,Female,65.0,3.0,2.0,Manufacturing Director,2.0,Married,6447.0,5k-10k,15701.0,6.0,Y,No,12.0,3.0,2.0,80.0,1.0,8.0,2,2.0,6.0,5,4.0,3.0
RM487,37,36-45,No,Travel_Rarely,558.0,Sales,2.0,3.0,Marketing,1.0,656.0,4.0,Male,75.0,3.0,2.0,Sales Executive,3.0,Married,9602.0,5k-10k,3010.0,4.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,17.0,3,2.0,3.0,0,1.0,0.0
RM507,37,36-45,No,Travel_Rarely,482.0,Research & Development,3.0,3.0,Other,1.0,689.0,3.0,Male,36.0,3.0,3.0,Manufacturing Director,3.0,Married,9434.0,5k-10k,9606.0,1.0,Y,No,15.0,3.0,3.0,80.0,1.0,10.0,2,3.0,10.0,7,7.0,8.0
RM523,37,36-45,No,Travel_Rarely,1225.0,Research & Development,10.0,2.0,Life Sciences,1.0,715.0,4.0,Male,80.0,4.0,1.0,Research Scientist,4.0,Single,4680.0,Upto 5k,15232.0,3.0,Y,No,15.206639566395664,3.0,1.0,80.0,0.0,4.0,2,3.0,1.0,0,0.0,0.0
RM578,37,36-45,No,Travel_Rarely,571.0,Research & Development,10.0,1.0,Life Sciences,1.0,802.0,4.0,Female,82.0,3.0,1.0,Research Scientist,1.0,Divorced,2782.0,Upto 5k,19905.0,0.0,Y,Yes,13.0,3.0,2.0,80.0,2.0,6.0,3,2.0,5.0,3,4.0,3.0
RM629,37,36-45,No,Travel_Rarely,342.0,Sales,16.0,4.0,Marketing,1.0,868.0,4.0,Male,66.0,2.0,2.0,Sales Executive,3.0,Divorced,6334.0,5k-10k,24558.0,4.0,Y,No,19.0,3.0,4.0,80.0,2.0,9.0,2,3.0,1.0,0,0.0,0.0
RM649,37,36-45,No,Travel_Frequently,1231.0,Sales,21.0,2.0,Medical,1.0,900.0,3.0,Female,54.0,3.0,1.0,Sales Representative,4.0,Married,2973.0,Upto 5k,21222.0,5.0,Y,No,15.0,3.0,2.0,80.0,1.0,10.0,3,3.0,5.0,4,0.0,0.0
RM653,37,36-45,No,Non-Travel,1252.0,Sales,19.0,2.0,Medical,1.0,904.0,1.0,Male,32.0,3.0,3.0,Sales Executive,2.0,Single,7642.0,5k-10k,4814.0,1.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,10.0,2,3.0,10.0,0,0.0,9.0
RM696,37,36-45,Yes,Travel_Rarely,625.0,Sales,1.0,4.0,Life Sciences,1.0,970.0,1.0,Male,46.0,2.0,3.0,Sales Executive,3.0,Married,10609.0,10k-15k,14922.0,5.0,Y,No,11.0,3.0,3.0,80.0,0.0,17.0,2,1.0,14.0,1,11.0,7.0
RM745,37,36-45,Yes,Travel_Rarely,1141.0,Research & Development,11.0,2.0,Medical,1.0,1033.0,1.0,Female,61.0,1.0,2.0,Healthcare Representative,2.0,Married,4777.0,Upto 5k,14382.0,5.0,Y,No,15.0,3.0,1.0,80.0,0.0,15.0,2,1.0,1.0,0,0.0,0.0
RM768,37,36-45,No,Travel_Rarely,124.0,Research & Development,3.0,3.0,Other,1.0,1062.0,4.0,Female,35.0,3.0,2.0,Healthcare Representative,2.0,Single,4107.0,Upto 5k,13848.0,3.0,Y,No,15.0,3.0,1.0,80.0,0.0,8.0,3,2.0,4.0,3,0.0,1.0
RM796,37,36-45,No,Travel_Rarely,309.0,Sales,10.0,4.0,Life Sciences,1.0,1105.0,4.0,Female,88.0,2.0,2.0,Sales Executive,4.0,Divorced,6694.0,5k-10k,24223.0,2.0,Y,Yes,14.0,3.0,3.0,80.0,3.0,8.0,5,3.0,1.0,0,0.0,0.0
RM833,37,36-45,No,Travel_Rarely,367.0,Research & Development,25.0,2.0,Medical,1.0,1161.0,3.0,Female,52.0,2.0,2.0,Healthcare Representative,4.0,Divorced,5731.0,5k-10k,17171.0,7.0,Y,Unknown,13.0,3.0,3.0,80.0,2.0,9.0,2,3.0,6.0,2,1.0,3.0
RM856,37,36-45,No,Travel_Rarely,977.0,Research & Development,1.0,3.0,Life Sciences,1.0,1196.0,4.0,Female,56.0,2.0,2.0,Manufacturing Director,4.0,Married,6474.0,5k-10k,9961.0,1.0,Y,No,13.0,3.0,2.0,80.0,1.0,14.0,2,2.0,14.0,8,3.0,11.0
RM990,37,36-45,No,Travel_Rarely,1439.0,Research & Development,4.0,1.0,Life Sciences,1.0,1394.0,3.0,Male,54.0,3.0,1.0,Research Scientist,3.0,Married,2996.0,Upto 5k,5182.0,7.0,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2,3.0,6.0,4,1.0,3.0
RM1002,37,36-45,No,Travel_Rarely,1462.0,Research & Development,11.0,3.0,Medical,1.0,1411.0,1.0,Female,94.0,3.0,1.0,Laboratory Technician,3.0,Single,3629.0,Upto 5k,19106.0,4.0,Y,No,18.0,3.0,1.0,80.0,0.0,8.0,6,3.0,3.0,2,0.0,2.0
